config_folder,game_id,crew_size,imposter_count,winner_reason,num_ejections,num_directives_total,num_directives_imposter,num_representatives_total,num_representatives_imposter,num_commissives_total,num_commissives_imposter,num_expressives_total,num_expressives_imposter,num_missing_total,num_missing_imposter
FOUR_V_THREE_LOG,Game 96,7,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_THREE_LOG,Game 97,7,3,0,3,64.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
FOUR_V_THREE_LOG,Game 98,7,3,0,2,30.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
FOUR_V_THREE_LOG,Game 99,7,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_THREE_LOG,Game 100,7,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 1,7,1,0,2,47.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SIX_V_ONE_LOG,Game 2,7,1,0,3,38.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
SIX_V_ONE_LOG,Game 3,7,1,1,1,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 4,7,1,1,1,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 5,7,1,0,2,27.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
SIX_V_ONE_LOG,Game 6,7,1,0,1,45.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 7,7,1,0,2,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SIX_V_ONE_LOG,Game 8,7,1,1,1,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 9,7,1,1,2,41.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 10,7,1,1,1,39.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
SIX_V_ONE_LOG,Game 11,7,1,1,1,36.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SIX_V_ONE_LOG,Game 12,7,1,0,1,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 13,7,1,1,1,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SIX_V_ONE_LOG,Game 14,7,1,1,2,49.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
SIX_V_ONE_LOG,Game 15,7,1,0,2,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SIX_V_ONE_LOG,Game 16,7,1,0,3,43.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
SIX_V_ONE_LOG,Game 17,7,1,1,1,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 18,7,1,0,2,58.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
SIX_V_ONE_LOG,Game 19,7,1,0,1,40.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SIX_V_ONE_LOG,Game 20,7,1,0,3,60.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SIX_V_ONE_LOG,Game 21,7,1,1,0,34.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SIX_V_ONE_LOG,Game 22,7,1,0,2,54.0,10.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
SIX_V_ONE_LOG,Game 23,7,1,0,3,60.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SIX_V_ONE_LOG,Game 24,7,1,1,0,41.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
SIX_V_ONE_LOG,Game 25,7,1,0,2,64.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
SIX_V_ONE_LOG,Game 26,7,1,1,1,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SIX_V_ONE_LOG,Game 27,7,1,0,2,29.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
SIX_V_ONE_LOG,Game 28,7,1,1,1,18.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SIX_V_ONE_LOG,Game 29,7,1,1,1,58.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 30,7,1,1,1,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 31,7,1,0,2,43.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
SIX_V_ONE_LOG,Game 32,7,1,1,2,32.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
SIX_V_ONE_LOG,Game 33,7,1,0,2,48.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 34,7,1,1,2,37.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SIX_V_ONE_LOG,Game 35,7,1,1,2,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SIX_V_ONE_LOG,Game 36,7,1,1,3,41.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
SIX_V_ONE_LOG,Game 37,7,1,0,4,59.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
SIX_V_ONE_LOG,Game 38,7,1,0,2,36.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
SIX_V_ONE_LOG,Game 39,7,1,1,0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 40,7,1,1,0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 41,7,1,1,2,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SIX_V_ONE_LOG,Game 42,7,1,0,2,42.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
SIX_V_ONE_LOG,Game 43,7,1,0,1,26.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
SIX_V_ONE_LOG,Game 44,7,1,1,2,50.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
SIX_V_ONE_LOG,Game 45,7,1,1,2,33.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 46,7,1,0,1,33.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
SIX_V_ONE_LOG,Game 47,7,1,1,0,56.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
SIX_V_ONE_LOG,Game 48,7,1,1,2,32.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 49,7,1,0,3,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
SIX_V_ONE_LOG,Game 50,7,1,0,1,37.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 51,7,1,0,1,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
SIX_V_ONE_LOG,Game 52,7,1,0,2,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SIX_V_ONE_LOG,Game 53,7,1,1,1,18.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 54,7,1,1,2,32.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SIX_V_ONE_LOG,Game 55,7,1,1,1,28.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
SIX_V_ONE_LOG,Game 56,7,1,0,2,42.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 57,7,1,1,2,34.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SIX_V_ONE_LOG,Game 58,7,1,1,1,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 59,7,1,0,2,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SIX_V_ONE_LOG,Game 60,7,1,1,1,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 61,7,1,1,1,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 62,7,1,1,1,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 63,7,1,0,1,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SIX_V_ONE_LOG,Game 64,7,1,1,1,19.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 65,7,1,1,2,59.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 66,7,1,0,1,38.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 67,7,1,1,4,54.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
SIX_V_ONE_LOG,Game 68,7,1,0,1,9.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
SIX_V_ONE_LOG,Game 69,7,1,0,1,41.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0
SIX_V_ONE_LOG,Game 70,7,1,1,3,62.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
SIX_V_ONE_LOG,Game 71,7,1,0,3,38.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0
SIX_V_ONE_LOG,Game 72,7,1,1,3,49.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
SIX_V_ONE_LOG,Game 73,7,1,0,1,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
SIX_V_ONE_LOG,Game 74,7,1,0,3,58.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SIX_V_ONE_LOG,Game 75,7,1,0,4,63.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SIX_V_ONE_LOG,Game 76,7,1,0,2,44.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
SIX_V_ONE_LOG,Game 77,7,1,1,2,64.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SIX_V_ONE_LOG,Game 78,7,1,0,2,44.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SIX_V_ONE_LOG,Game 79,7,1,1,2,66.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
SIX_V_ONE_LOG,Game 80,7,1,1,2,23.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
SIX_V_ONE_LOG,Game 81,7,1,1,3,52.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
SIX_V_ONE_LOG,Game 82,7,1,1,2,33.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
SIX_V_ONE_LOG,Game 83,7,1,0,0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SIX_V_ONE_LOG,Game 84,7,1,0,2,53.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
SIX_V_ONE_LOG,Game 85,7,1,0,1,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 86,7,1,0,3,41.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
SIX_V_ONE_LOG,Game 87,7,1,0,2,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 88,7,1,1,1,37.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 89,7,1,0,2,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 90,7,1,0,3,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
SIX_V_ONE_LOG,Game 91,7,1,0,2,69.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0
SIX_V_ONE_LOG,Game 92,7,1,1,4,63.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
SIX_V_ONE_LOG,Game 93,7,1,1,2,34.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SIX_V_ONE_LOG,Game 94,7,1,0,2,59.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 95,7,1,0,1,37.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 96,7,1,0,3,38.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SIX_V_ONE_LOG,Game 97,7,1,0,3,48.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
SIX_V_ONE_LOG,Game 98,7,1,1,3,50.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIX_V_ONE_LOG,Game 99,7,1,1,3,48.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
SIX_V_ONE_LOG,Game 100,7,1,0,2,33.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
THREE_V_TWO_LOG,Game 1,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 2,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 3,5,2,0,1,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
THREE_V_TWO_LOG,Game 4,5,2,1,2,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 5,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 6,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 7,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 8,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 9,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 10,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 11,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 12,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 13,5,2,0,1,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 14,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 15,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 16,5,2,1,2,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 17,5,2,0,1,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 18,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 19,5,2,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 20,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 21,5,2,0,1,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
THREE_V_TWO_LOG,Game 22,5,2,0,1,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 23,5,2,0,2,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 24,5,2,0,1,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
THREE_V_TWO_LOG,Game 25,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 26,5,2,0,1,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
THREE_V_TWO_LOG,Game 27,5,2,0,1,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 28,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 29,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 30,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 31,5,2,0,0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 32,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 33,5,2,1,2,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 34,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 35,5,2,0,1,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
THREE_V_TWO_LOG,Game 36,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 37,5,2,0,1,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 38,5,2,0,1,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
THREE_V_TWO_LOG,Game 39,5,2,0,0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
THREE_V_TWO_LOG,Game 40,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 41,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 42,5,2,0,1,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 43,5,2,0,1,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
THREE_V_TWO_LOG,Game 44,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 45,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 46,5,2,0,1,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 47,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 48,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 49,5,2,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
THREE_V_TWO_LOG,Game 50,5,2,0,1,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
THREE_V_TWO_LOG,Game 51,5,2,0,0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
THREE_V_TWO_LOG,Game 52,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 53,5,2,0,1,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
THREE_V_TWO_LOG,Game 54,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 55,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 56,5,2,0,1,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
THREE_V_TWO_LOG,Game 57,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 58,5,2,0,1,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 59,5,2,0,0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 60,5,2,0,1,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 61,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 62,5,2,0,1,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
THREE_V_TWO_LOG,Game 63,5,2,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 64,5,2,0,2,21.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
THREE_V_TWO_LOG,Game 65,5,2,0,1,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 66,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 67,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 68,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 69,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 70,5,2,0,1,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 71,5,2,0,0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
THREE_V_TWO_LOG,Game 72,5,2,0,0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
THREE_V_TWO_LOG,Game 73,5,2,0,0,15.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 74,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 75,5,2,0,1,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 76,5,2,0,2,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
THREE_V_TWO_LOG,Game 77,5,2,0,1,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 78,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 79,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 80,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 81,5,2,0,1,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 82,5,2,0,0,10.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 83,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 84,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 85,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 86,5,2,0,1,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
THREE_V_TWO_LOG,Game 87,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 88,5,2,0,1,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 89,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 90,5,2,0,0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
THREE_V_TWO_LOG,Game 91,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 92,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 93,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 94,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 95,5,2,0,0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
THREE_V_TWO_LOG,Game 96,5,2,0,1,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
THREE_V_TWO_LOG,Game 97,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 98,5,2,0,2,22.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
THREE_V_TWO_LOG,Game 99,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THREE_V_TWO_LOG,Game 100,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOUR_V_TWO_LOG,Game 1,6,2,0,1,44.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FOUR_V_TWO_LOG,Game 2,6,2,0,0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
